ts_utc,venue,price,size,aggressor_side,trade_id,ts_event_ns,ts_init_ns
2026-09-14T08:43:02.005+00:00,HL,1553.700,0.330,BUY,1041475256759512,1789375380657999872,1789375382005141300
2026-09-14T08:43:02.167+00:00,HL,1553.700,0.348,BUY,1083565419320411,1789375380924000000,1789375382168060100
2026-09-14T08:43:02.167+00:00,HL,1553.700,1.624,BUY,552368986301018,1789375380924000000,1789375382168060100
2026-09-14T08:43:02.167+00:00,HL,1553.700,0.789,BUY,1119868044340332,1789375380924000000,1789375382168060100
2026-09-14T08:43:02.167+00:00,HL,1553.700,0.320,BUY,732896159309647,1789375380924000000,1789375382168060100
2026-09-14T08:43:02.167+00:00,HL,1553.700,1.248,BUY,242212762774332,1789375380924000000,1789375382168060100
2026-09-14T08:43:02.731+00:00,HL,1553.700,3.222,BUY,609059041317905,1789375381063000064,1789375382731570500
2026-09-14T08:43:02.731+00:00,HL,1553.700,0.250,BUY,104605320008583,1789375381063000064,1789375382731570500
2026-09-14T08:43:02.731+00:00,HL,1553.700,0.338,BUY,170458575490198,1789375381063000064,1789375382731570500
2026-09-14T08:43:02.731+00:00,HL,1553.700,0.330,BUY,82060793212946,1789375381063000064,1789375382731570500
2026-09-14T08:43:02.731+00:00,HL,1553.700,2.401,BUY,939627616170764,1789375381063000064,1789375382731570500
2026-09-14T08:43:04.381+00:00,HL,1553.900,0.082,BUY,347114568109819,1789375383171000064,1789375384381961600
2026-09-14T08:43:07.405+00:00,HL,1553.800,1.339,BUY,1085632198223951,1789375386038000128,1789375387405900000
2026-09-14T08:43:07.783+00:00,HL,1553.800,0.082,BUY,644388026456573,1789375386324000000,1789375387784099000
