ts_utc,venue,bid,ask,mid,levels_bid,levels_ask,bid_usd_2bps,bid_usd_5bps,bid_usd_10bps,ask_usd_2bps,ask_usd_5bps,ask_usd_10bps
2026-09-14T08:42:05.519+00:00,ASTER,1556.16000000,1556.51000000,1556.33500000,334,473,30651.66,31787.32,40713.10,10444.38,48733.61,90804.68
2026-09-14T08:42:06.525+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:06.525+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:06.525+00:00,ASTER,1556.31000000,1556.68000000,1556.49500000,334,473,17428.55,19778.05,26931.54,8639.71,9978.84,59307.72
2026-09-14T08:42:07.520+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:07.520+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:07.520+00:00,ASTER,1555.98000000,1556.61000000,1556.29500000,332,474,57707.34,59044.94,70037.67,55524.30,57922.24,107251.12
2026-09-14T08:42:08.519+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:08.519+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:08.519+00:00,ASTER,1556.07000000,1556.66000000,1556.36500000,333,476,75204.72,76604.54,87597.27,6974.07,10057.11,52065.89
2026-09-14T08:42:09.522+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:09.522+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:09.522+00:00,ASTER,1556.35000000,1556.68000000,1556.51500000,334,474,32523.53,34873.03,46428.14,7020.95,9356.61,51365.38
2026-09-14T08:42:10.526+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:10.526+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:10.526+00:00,ASTER,1555.98000000,1556.54000000,1556.26000000,331,475,4449.98,10189.20,21181.92,36579.20,38930.41,122741.40
2026-09-14T08:42:11.527+00:00,HL,1554.40000000,1554.50000000,1554.45000000,20,20,150767.11,461205.56,1213355.56,131864.39,411999.41,1152130.06
2026-09-14T08:42:11.527+00:00,ENTROPY,1554.70000000,1554.80000000,1554.75000000,20,20,5141.36,10410.64,68769.64,661.62,24287.98,36333.36
2026-09-14T08:42:11.527+00:00,ASTER,1556.03000000,1556.38000000,1556.20500000,331,475,10144.25,12555.25,26004.99,64077.90,66413.29,148299.41
2026-09-14T08:42:12.517+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,98555.83,485234.61,1142720.22,207969.45,516326.84,1111362.97
2026-09-14T08:42:12.517+00:00,ENTROPY,1554.60000000,1554.70000000,1554.65000000,20,20,2224.54,7512.60,68357.50,3641.19,13112.87,44867.72
2026-09-14T08:42:12.517+00:00,ASTER,1556.08000000,1556.46000000,1556.27000000,331,478,59153.33,61564.33,75014.08,67068.46,111681.00,152194.00
2026-09-14T08:42:13.522+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,98555.83,485234.61,1142720.22,207969.45,516326.84,1111362.97
2026-09-14T08:42:13.522+00:00,ENTROPY,1554.60000000,1554.70000000,1554.65000000,20,20,2224.54,7512.60,68357.50,3641.19,13112.87,44867.72
2026-09-14T08:42:13.522+00:00,ASTER,1555.81000000,1556.44000000,1556.12500000,331,473,5118.50,14604.59,24226.66,70896.03,114823.45,155336.46
2026-09-14T08:42:14.525+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,98555.83,485234.61,1142720.22,207969.45,516326.84,1111362.97
2026-09-14T08:42:14.525+00:00,ENTROPY,1554.60000000,1554.70000000,1554.65000000,20,20,2224.54,7512.60,68357.50,3641.19,13112.87,44867.72
2026-09-14T08:42:14.525+00:00,ASTER,1556.07000000,1556.44000000,1556.25500000,332,474,59183.71,61594.72,75044.46,72110.08,116037.50,156550.51
2026-09-14T08:42:15.518+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,98555.83,485234.61,1142720.22,207969.45,516326.84,1111362.97
2026-09-14T08:42:15.518+00:00,ENTROPY,1554.60000000,1554.70000000,1554.65000000,20,20,2224.54,7512.60,68357.50,3641.19,13112.87,44867.72
2026-09-14T08:42:15.518+00:00,ASTER,1556.20000000,1556.50000000,1556.35000000,333,475,79787.42,80923.04,92305.85,62713.38,94199.11,141065.94
2026-09-14T08:42:16.531+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,98555.83,485234.61,1142720.22,207969.45,516326.84,1111362.97
2026-09-14T08:42:16.531+00:00,ENTROPY,1554.60000000,1554.70000000,1554.65000000,20,20,2224.54,7512.60,68357.50,3641.19,13112.87,44867.72
2026-09-14T08:42:16.531+00:00,ASTER,1556.24000000,1556.62000000,1556.43000000,334,474,60371.11,61506.73,71055.03,71714.21,73115.61,143469.07
2026-09-14T08:42:17.518+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,260935.69,603125.69,1261825.05,99458.66,347083.35,1032975.15
2026-09-14T08:42:17.518+00:00,ENTROPY,1554.80000000,1554.90000000,1554.85000000,20,20,4381.37,14230.54,76984.84,6756.54,10787.51,44320.62
2026-09-14T08:42:17.518+00:00,ASTER,1556.35000000,1556.68000000,1556.51500000,335,472,28258.99,81583.72,92533.00,4436.61,6772.22,21071.53
2026-09-14T08:42:18.524+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,260935.69,603125.69,1261825.05,99458.66,347083.35,1032975.15
2026-09-14T08:42:18.524+00:00,ENTROPY,1554.80000000,1554.90000000,1554.85000000,20,20,4381.37,14230.54,76984.84,6756.54,10787.51,44320.62
2026-09-14T08:42:18.524+00:00,ASTER,1556.35000000,1556.68000000,1556.51500000,334,472,28258.99,30608.50,41557.78,4436.61,6772.22,21071.53
2026-09-14T08:42:19.527+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,260935.69,603125.69,1261825.05,99458.66,347083.35,1032975.15
2026-09-14T08:42:19.527+00:00,ENTROPY,1554.80000000,1554.90000000,1554.85000000,20,20,4381.37,14230.54,76984.84,6756.54,10787.51,44320.62
2026-09-14T08:42:19.527+00:00,ASTER,1556.35000000,1556.68000000,1556.51500000,335,472,28258.99,81583.39,92532.67,5433.06,7768.67,18127.72
2026-09-14T08:42:20.529+00:00,HL,1554.30000000,1554.40000000,1554.35000000,20,20,260935.69,603125.69,1261825.05,99458.66,347083.35,1032975.15
